# BUSCO version is: 3.0.2 
# The lineage dataset is: N/A (Creation date: N/A, number of species: N/A, number of BUSCOs: N/A)
# To reproduce this run: python /busco/scripts/run_BUSCO.py -i SPC1_trinity.okay.fasta -o run_sample_SPC -l plantae/ -m transcriptome -c 4
#
# Busco id	Status	Sequence	Score	Length
29872	Complete	SPC_TRINITY_DN30244_c1_g2_i3	809.8	758
29934	Duplicated	SPC_TRINITY_DN30368_c0_g1_i1	875.9	489
29934	Duplicated	SPC_TRINITY_DN30368_c0_g1_i10	886.1	471
29945	Complete	SPC_TRINITY_DN31254_c3_g2_i5	561.4	321
29990	Complete	SPC_TRINITY_DN27702_c0_g3_i4	895.7	514
3026	Complete	SPC_TRINITY_DN27540_c0_g1_i1	1595.2	1062
30281	Duplicated	SPC_TRINITY_DN32360_c3_g1_i10	726.9	425
30281	Duplicated	SPC_TRINITY_DN32360_c3_g1_i7	663.7	348
30298	Complete	SPC_TRINITY_DN28802_c0_g1_i1	777.5	427
3041	Complete	SPC_TRINITY_DN32973_c1_g1_i12	1635.6	1189
30423	Duplicated	SPC_TRINITY_DN30972_c2_g2_i1	926.5	463
30423	Duplicated	SPC_TRINITY_DN30972_c2_g2_i4	922.1	463
30423	Duplicated	SPC_TRINITY_DN30972_c2_g2_i7	920.9	463
30521	Duplicated	SPC_TRINITY_DN31416_c0_g2_i1	900.4	473
30521	Duplicated	SPC_TRINITY_DN31416_c0_g2_i2	904.3	474
30527	Complete	SPC_TRINITY_DN30075_c0_g1_i6	1117.1	641
30741	Complete	SPC_TRINITY_DN34574_c1_g1_i1	789.9	503
30802	Complete	SPC_TRINITY_DN24381_c0_g1_i3	820.4	545
30892	Complete	SPC_TRINITY_DN34129_c3_g1_i2	790.4	521
30905	Missing
30999	Duplicated	SPC_TRINITY_DN30874_c3_g3_i10	807.7	414
30999	Duplicated	SPC_TRINITY_DN30874_c3_g3_i7	808.7	409
31206	Complete	SPC_TRINITY_DN30619_c0_g1_i4	658.0	526
31257	Complete	SPC_TRINITY_DN24567_c0_g1_i4	259.1	368
31343	Complete	SPC_TRINITY_DN29362_c2_g1_i5	752.5	441
3136	Complete	SPC_TRINITY_DN34843_c1_g1_i3	1295.7	929
31375	Duplicated	SPC_TRINITY_DN32331_c1_g1_i13	381.5	245
31375	Duplicated	SPC_TRINITY_DN32331_c1_g1_i24	344.7	192
31622	Duplicated	SPC_TRINITY_DN31377_c2_g1_i6	650.3	404
31622	Duplicated	SPC_TRINITY_DN31377_c2_g3_i1	646.5	403
31622	Duplicated	SPC_TRINITY_DN31377_c2_g6_i1	564.9	364
31820	Complete	SPC_TRINITY_DN30635_c2_g1_i2	690.0	454
31827	Duplicated	SPC_TRINITY_DN29751_c0_g1_i2	1013.6	546
31827	Duplicated	SPC_TRINITY_DN29751_c0_g1_i4	1013.7	542
31864	Complete	SPC_TRINITY_DN34943_c5_g1_i11	1269.9	665
32107	Complete	SPC_TRINITY_DN26469_c0_g1_i2	334.2	545
32162	Complete	SPC_TRINITY_DN31792_c0_g1_i2	741.2	419
32179	Duplicated	SPC_TRINITY_DN32295_c0_g1_i10	842.1	513
32179	Duplicated	SPC_TRINITY_DN32295_c0_g1_i9	828.8	513
32315	Duplicated	SPC_TRINITY_DN30761_c0_g1_i3	930.3	534
32315	Duplicated	SPC_TRINITY_DN30761_c0_g1_i5	927.3	533
3244	Complete	SPC_TRINITY_DN34089_c0_g2_i4	1498.6	1174
32447	Missing
32474	Duplicated	SPC_TRINITY_DN28872_c3_g1_i10	879.8	580
32474	Duplicated	SPC_TRINITY_DN28872_c3_g1_i6	870.1	618
32586	Duplicated	SPC_TRINITY_DN27755_c0_g2_i3	1055.2	436
32586	Duplicated	SPC_TRINITY_DN27755_c0_g2_i4	1049.0	429
32605	Complete	SPC_TRINITY_DN34366_c0_g1_i11	570.9	299
32615	Complete	SPC_TRINITY_DN28481_c1_g1_i1	812.1	431
32724	Complete	SPC_TRINITY_DN24782_c0_g1_i1	642.2	440
32803	Fragmented	SPC_TRINITY_DN31853_c0_g1_i4	377.2	258
32805	Duplicated	SPC_TRINITY_DN29599_c0_g1_i1	754.1	432
32805	Duplicated	SPC_TRINITY_DN29599_c0_g1_i4	752.2	441
3281	Fragmented	SPC_TRINITY_DN34064_c0_g1_i2	1107.0	694
32877	Duplicated	SPC_TRINITY_DN31565_c5_g1_i1	758.8	423
32877	Duplicated	SPC_TRINITY_DN31565_c5_g1_i3	760.7	424
33036	Duplicated	SPC_TRINITY_DN32982_c0_g1_i15	704.7	479
33036	Duplicated	SPC_TRINITY_DN32982_c0_g1_i16	677.4	479
33100	Duplicated	SPC_TRINITY_DN28233_c0_g1_i2	928.6	467
33100	Duplicated	SPC_TRINITY_DN28233_c0_g1_i4	921.9	464
33219	Duplicated	SPC_TRINITY_DN26647_c0_g1_i2	915.5	445
33219	Duplicated	SPC_TRINITY_DN33327_c0_g1_i19	836.2	605
33235	Duplicated	SPC_TRINITY_DN30774_c1_g1_i14	738.4	505
33235	Duplicated	SPC_TRINITY_DN30774_c1_g1_i6	745.0	505
33257	Missing
33328	Complete	SPC_TRINITY_DN33542_c2_g1_i2	711.4	416
33376	Complete	SPC_TRINITY_DN33187_c0_g1_i12	570.2	487
33397	Duplicated	SPC_TRINITY_DN31685_c3_g4_i4	1050.5	516
33397	Duplicated	SPC_TRINITY_DN31685_c3_g4_i9	1053.8	548
33440	Duplicated	SPC_TRINITY_DN29471_c1_g1_i4	651.2	416
33440	Duplicated	SPC_TRINITY_DN29471_c1_g3_i1	671.7	419
33501	Complete	SPC_TRINITY_DN28472_c0_g1_i15	842.6	460
33506	Complete	SPC_TRINITY_DN29785_c0_g1_i8	649.6	382
33551	Duplicated	SPC_TRINITY_DN30776_c1_g4_i12	661.0	462
33551	Duplicated	SPC_TRINITY_DN30776_c1_g4_i3	649.5	458
33609	Duplicated	SPC_TRINITY_DN30339_c0_g1_i3	939.9	451
33609	Duplicated	SPC_TRINITY_DN30339_c0_g1_i5	942.1	454
33620	Duplicated	SPC_TRINITY_DN29532_c0_g1_i3	720.1	429
33620	Duplicated	SPC_TRINITY_DN29532_c0_g1_i4	636.8	388
33916	Complete	SPC_TRINITY_DN32105_c0_g1_i11	730.7	424
34025	Duplicated	SPC_TRINITY_DN33019_c1_g1_i1	513.6	343
34025	Duplicated	SPC_TRINITY_DN33019_c1_g1_i5	517.4	343
34082	Complete	SPC_TRINITY_DN25953_c1_g3_i2	656.3	477
34107	Complete	SPC_TRINITY_DN30539_c0_g1_i7	749.3	414
34113	Complete	SPC_TRINITY_DN27777_c0_g1_i1	712.5	481
34251	Duplicated	SPC_TRINITY_DN32432_c1_g1_i4	751.9	445
34251	Duplicated	SPC_TRINITY_DN32432_c1_g1_i5	746.4	418
34273	Complete	SPC_TRINITY_DN29392_c0_g3_i1	747.8	436
34328	Duplicated	SPC_TRINITY_DN27936_c0_g1_i2	670.2	449
34328	Duplicated	SPC_TRINITY_DN27936_c0_g1_i3	668.4	448
34550	Duplicated	SPC_TRINITY_DN28463_c1_g1_i3	635.6	577
34550	Duplicated	SPC_TRINITY_DN28463_c1_g1_i5	658.8	567
34554	Duplicated	SPC_TRINITY_DN31132_c0_g1_i2	769.5	400
34554	Duplicated	SPC_TRINITY_DN31132_c0_g1_i5	765.1	404
34679	Duplicated	SPC_TRINITY_DN27102_c0_g2_i3	388.5	259
34679	Duplicated	SPC_TRINITY_DN27102_c0_g3_i2	420.2	222
34679	Duplicated	SPC_TRINITY_DN27102_c0_g3_i3	421.8	222
34878	Duplicated	SPC_TRINITY_DN28716_c2_g1_i2	729.9	377
34878	Duplicated	SPC_TRINITY_DN28716_c2_g4_i4	739.0	381
35118	Complete	SPC_TRINITY_DN31109_c1_g3_i4	439.9	381
35240	Duplicated	SPC_TRINITY_DN29410_c0_g1_i5	824.0	457
35240	Duplicated	SPC_TRINITY_DN29410_c0_g1_i8	814.9	457
35291	Fragmented	SPC_TRINITY_DN28394_c0_g1_i1	404.6	227
35350	Duplicated	SPC_TRINITY_DN29933_c0_g1_i2	815.5	463
35350	Duplicated	SPC_TRINITY_DN29933_c0_g1_i4	807.2	462
35378	Duplicated	SPC_TRINITY_DN32942_c3_g2_i11	780.1	453
35378	Duplicated	SPC_TRINITY_DN32942_c3_g2_i8	771.6	453
35419	Complete	SPC_TRINITY_DN26694_c1_g1_i6	654.2	505
35449	Duplicated	SPC_TRINITY_DN29716_c4_g1_i2	294.1	218
35449	Duplicated	SPC_TRINITY_DN29716_c4_g1_i3	300.8	225
35449	Duplicated	SPC_TRINITY_DN29716_c4_g1_i4	306.1	219
35644	Duplicated	SPC_TRINITY_DN31108_c0_g1_i7	652.9	476
35644	Duplicated	SPC_TRINITY_DN31108_c0_g2_i8	751.0	522
35689	Missing
35754	Complete	SPC_TRINITY_DN31028_c0_g1_i5	877.3	570
35826	Complete	SPC_TRINITY_DN28596_c3_g3_i7	699.4	384
35841	Complete	SPC_TRINITY_DN31226_c0_g1_i22	894.8	423
36129	Fragmented	SPC_TRINITY_DN29595_c0_g2_i2	491.0	231
36136	Complete	SPC_TRINITY_DN32736_c0_g1_i2	606.9	433
36164	Fragmented	SPC_TRINITY_DN29666_c0_g1_i1	675.5	322
36187	Duplicated	SPC_TRINITY_DN25281_c3_g1_i2	591.4	397
36187	Duplicated	SPC_TRINITY_DN25281_c3_g3_i3	619.3	407
3636	Complete	SPC_TRINITY_DN33339_c1_g2_i9	1188.0	719
36440	Duplicated	SPC_TRINITY_DN32109_c0_g1_i1	853.6	397
36440	Duplicated	SPC_TRINITY_DN32109_c0_g1_i2	850.0	397
36657	Complete	SPC_TRINITY_DN27227_c0_g1_i1	310.6	281
36774	Complete	SPC_TRINITY_DN28624_c0_g1_i6	781.9	389
36781	Duplicated	SPC_TRINITY_DN28182_c0_g2_i10	540.3	385
36781	Duplicated	SPC_TRINITY_DN28182_c0_g2_i4	551.8	387
36852	Duplicated	SPC_TRINITY_DN26812_c1_g1_i5	194.5	307
36852	Duplicated	SPC_TRINITY_DN30689_c0_g2_i3	192.4	334
36861	Duplicated	SPC_TRINITY_DN24574_c0_g1_i10	709.8	431
36861	Duplicated	SPC_TRINITY_DN24574_c0_g1_i2	714.3	433
36862	Duplicated	SPC_TRINITY_DN30565_c0_g1_i3	316.0	394
36862	Duplicated	SPC_TRINITY_DN30565_c0_g1_i4	320.3	422
36890	Complete	SPC_TRINITY_DN21646_c0_g1_i1	676.2	410
36915	Duplicated	SPC_TRINITY_DN29038_c3_g1_i7	646.5	398
36915	Duplicated	SPC_TRINITY_DN29038_c3_g1_i9	643.7	391
37204	Complete	SPC_TRINITY_DN33393_c0_g1_i1	588.4	467
37315	Complete	SPC_TRINITY_DN28789_c2_g2_i3	824.3	439
37633	Complete	SPC_TRINITY_DN27708_c3_g1_i4	586.4	425
37687	Duplicated	SPC_TRINITY_DN32786_c0_g2_i11	683.0	373
37687	Duplicated	SPC_TRINITY_DN32786_c0_g2_i13	789.2	427
37762	Duplicated	SPC_TRINITY_DN28970_c2_g2_i3	844.4	439
37762	Duplicated	SPC_TRINITY_DN28970_c2_g2_i5	844.9	439
37837	Duplicated	SPC_TRINITY_DN24385_c1_g1_i2	743.3	532
37837	Duplicated	SPC_TRINITY_DN24385_c1_g2_i1	697.9	531
37858	Complete	SPC_TRINITY_DN27818_c0_g1_i1	597.2	388
37859	Complete	SPC_TRINITY_DN27756_c0_g1_i9	692.0	373
3789	Complete	SPC_TRINITY_DN34045_c0_g1_i8	1937.7	953
37897	Complete	SPC_TRINITY_DN29021_c1_g1_i1	744.9	439
38001	Complete	SPC_TRINITY_DN42087_c0_g1_i1	531.7	349
38138	Complete	SPC_TRINITY_DN22247_c0_g1_i2	790.3	505
38218	Complete	SPC_TRINITY_DN32276_c0_g1_i1	576.5	387
38313	Duplicated	SPC_TRINITY_DN30723_c3_g1_i11	630.4	369
38313	Duplicated	SPC_TRINITY_DN30723_c3_g1_i13	629.1	361
38486	Duplicated	SPC_TRINITY_DN26676_c3_g2_i1	137.7	306
38486	Duplicated	SPC_TRINITY_DN32714_c0_g1_i4	148.7	301
38579	Duplicated	SPC_TRINITY_DN27184_c1_g2_i1	813.0	462
38579	Duplicated	SPC_TRINITY_DN27184_c1_g2_i3	806.8	461
3872	Complete	SPC_TRINITY_DN31550_c3_g1_i6	872.3	801
38746	Fragmented	SPC_TRINITY_DN30686_c3_g1_i7	352.0	213
38833	Duplicated	SPC_TRINITY_DN31323_c4_g1_i1	951.7	595
38833	Duplicated	SPC_TRINITY_DN31323_c4_g1_i11	952.5	585
38833	Duplicated	SPC_TRINITY_DN31323_c4_g1_i5	941.1	584
38854	Missing
3893	Complete	SPC_TRINITY_DN32108_c0_g2_i1	939.6	735
38963	Complete	SPC_TRINITY_DN34410_c0_g1_i4	843.0	761
39379	Complete	SPC_TRINITY_DN32925_c1_g2_i3	579.9	381
39459	Complete	SPC_TRINITY_DN26832_c0_g1_i4	638.4	450
39516	Complete	SPC_TRINITY_DN21413_c0_g1_i3	456.0	370
39525	Complete	SPC_TRINITY_DN29506_c1_g1_i4	674.0	437
39543	Complete	SPC_TRINITY_DN31185_c0_g1_i2	565.2	376
39549	Missing
3958	Complete	SPC_TRINITY_DN34599_c1_g1_i1	1493.6	1018
39784	Duplicated	SPC_TRINITY_DN29521_c2_g1_i2	1195.5	430
39784	Duplicated	SPC_TRINITY_DN29521_c2_g1_i7	1194.3	429
39919	Complete	SPC_TRINITY_DN30719_c4_g1_i3	532.6	314
39946	Complete	SPC_TRINITY_DN26794_c0_g1_i1	628.9	409
40039	Complete	SPC_TRINITY_DN29251_c2_g1_i5	574.1	400
40086	Duplicated	SPC_TRINITY_DN31857_c2_g1_i10	675.3	368
40086	Duplicated	SPC_TRINITY_DN31857_c2_g1_i12	682.7	368
40149	Complete	SPC_TRINITY_DN32635_c1_g1_i10	759.1	377
40219	Duplicated	SPC_TRINITY_DN27182_c0_g1_i1	637.1	512
40219	Duplicated	SPC_TRINITY_DN27182_c0_g2_i7	677.1	570
40268	Duplicated	SPC_TRINITY_DN29970_c0_g7_i2	684.5	377
40268	Duplicated	SPC_TRINITY_DN29970_c0_g7_i6	679.5	362
40286	Duplicated	SPC_TRINITY_DN25098_c0_g1_i1	320.5	175
40286	Duplicated	SPC_TRINITY_DN25098_c0_g1_i2	346.8	184
40286	Duplicated	SPC_TRINITY_DN25098_c0_g2_i3	305.8	230
40300	Duplicated	SPC_TRINITY_DN26539_c0_g1_i1	564.9	393
40300	Duplicated	SPC_TRINITY_DN26539_c0_g2_i1	633.4	400
40417	Complete	SPC_TRINITY_DN28591_c2_g7_i2	549.5	349
40707	Duplicated	SPC_TRINITY_DN33055_c1_g1_i2	679.8	384
40707	Duplicated	SPC_TRINITY_DN33055_c1_g1_i5	684.9	383
40983	Complete	SPC_TRINITY_DN28858_c1_g1_i1	928.4	572
41041	Complete	SPC_TRINITY_DN26233_c0_g1_i5	776.4	464
41058	Duplicated	SPC_TRINITY_DN30064_c3_g7_i1	783.2	422
41058	Duplicated	SPC_TRINITY_DN30064_c3_g7_i2	779.5	416
41105	Complete	SPC_TRINITY_DN33149_c0_g2_i7	804.1	384
41106	Complete	SPC_TRINITY_DN27607_c2_g1_i7	592.3	378
41176	Duplicated	SPC_TRINITY_DN31008_c1_g2_i3	694.9	411
41176	Duplicated	SPC_TRINITY_DN31008_c1_g2_i6	686.2	411
41210	Duplicated	SPC_TRINITY_DN28983_c1_g1_i13	322.2	398
41210	Duplicated	SPC_TRINITY_DN28983_c1_g1_i14	325.5	398
41210	Duplicated	SPC_TRINITY_DN28983_c1_g1_i6	323.4	398
41311	Duplicated	SPC_TRINITY_DN30817_c2_g5_i4	598.3	349
41311	Duplicated	SPC_TRINITY_DN30817_c2_g5_i6	604.3	354
41381	Complete	SPC_TRINITY_DN24272_c0_g2_i1	509.7	451
41519	Complete	SPC_TRINITY_DN24334_c0_g1_i4	592.8	411
41541	Complete	SPC_TRINITY_DN29281_c2_g1_i4	625.6	332
41551	Duplicated	SPC_TRINITY_DN34052_c2_g2_i3	732.4	382
41551	Duplicated	SPC_TRINITY_DN34052_c2_g2_i5	735.3	381
41588	Complete	SPC_TRINITY_DN34650_c2_g3_i2	482.9	349
41595	Duplicated	SPC_TRINITY_DN27746_c0_g2_i1	606.4	309
41595	Duplicated	SPC_TRINITY_DN29894_c0_g1_i6	713.2	408
41694	Complete	SPC_TRINITY_DN33009_c1_g1_i3	901.8	572
41729	Duplicated	SPC_TRINITY_DN30434_c3_g1_i2	555.0	326
41729	Duplicated	SPC_TRINITY_DN30434_c3_g1_i5	547.8	326
4179	Complete	SPC_TRINITY_DN33483_c0_g1_i3	1886.2	948
41945	Complete	SPC_TRINITY_DN25044_c0_g1_i9	390.1	451
4205	Complete	SPC_TRINITY_DN31946_c2_g1_i4	1265.7	889
42239	Complete	SPC_TRINITY_DN32008_c0_g1_i4	704.9	495
42295	Complete	SPC_TRINITY_DN25148_c0_g1_i4	778.9	531
42373	Complete	SPC_TRINITY_DN30919_c0_g1_i12	550.9	405
42379	Complete	SPC_TRINITY_DN28126_c0_g1_i3	762.3	441
42398	Duplicated	SPC_TRINITY_DN27914_c4_g1_i8	691.3	369
42398	Duplicated	SPC_TRINITY_DN27914_c4_g1_i9	671.4	369
42591	Complete	SPC_TRINITY_DN28494_c0_g1_i7	637.6	413
42645	Complete	SPC_TRINITY_DN25812_c1_g2_i1	855.4	600
42827	Duplicated	SPC_TRINITY_DN28870_c1_g1_i1	728.3	352
42827	Duplicated	SPC_TRINITY_DN28870_c1_g1_i5	725.9	360
42843	Missing
42980	Duplicated	SPC_TRINITY_DN28647_c0_g1_i1	830.0	407
42980	Duplicated	SPC_TRINITY_DN28647_c0_g1_i4	830.4	414
42986	Complete	SPC_TRINITY_DN29943_c0_g1_i11	698.6	394
43077	Complete	SPC_TRINITY_DN24594_c0_g1_i4	810.5	432
4310	Complete	SPC_TRINITY_DN32929_c0_g1_i4	1012.8	1010
43119	Complete	SPC_TRINITY_DN32956_c2_g1_i1	516.8	391
43172	Complete	SPC_TRINITY_DN25748_c0_g1_i2	591.8	365
43240	Duplicated	SPC_TRINITY_DN28490_c0_g1_i2	766.2	379
43240	Duplicated	SPC_TRINITY_DN28490_c0_g1_i4	765.2	356
43247	Complete	SPC_TRINITY_DN30411_c1_g1_i1	786.0	409
43351	Complete	SPC_TRINITY_DN25522_c0_g1_i3	556.2	390
43538	Duplicated	SPC_TRINITY_DN28568_c2_g1_i5	707.0	401
43538	Duplicated	SPC_TRINITY_DN28568_c2_g1_i6	710.3	399
43575	Duplicated	SPC_TRINITY_DN25506_c0_g1_i1	552.6	313
43575	Duplicated	SPC_TRINITY_DN25506_c0_g2_i1	552.8	313
43630	Duplicated	SPC_TRINITY_DN30664_c1_g1_i1	579.8	419
43630	Duplicated	SPC_TRINITY_DN30664_c1_g1_i2	583.0	419
43660	Missing
43700	Duplicated	SPC_TRINITY_DN27583_c4_g3_i2	468.6	332
43700	Duplicated	SPC_TRINITY_DN27583_c4_g3_i3	462.6	317
43719	Complete	SPC_TRINITY_DN16955_c0_g1_i2	707.8	387
4384	Complete	SPC_TRINITY_DN33177_c2_g2_i2	1588.0	871
43858	Duplicated	SPC_TRINITY_DN31456_c0_g3_i5	659.8	404
43858	Duplicated	SPC_TRINITY_DN31456_c0_g4_i3	698.5	434
43882	Duplicated	SPC_TRINITY_DN28265_c0_g2_i1	597.8	274
43882	Duplicated	SPC_TRINITY_DN28265_c0_g2_i3	599.7	280
4399	Missing
44035	Duplicated	SPC_TRINITY_DN28477_c0_g1_i1	479.6	299
44035	Duplicated	SPC_TRINITY_DN28477_c0_g1_i3	472.4	299
44224	Complete	SPC_TRINITY_DN29366_c1_g1_i6	709.3	384
44411	Complete	SPC_TRINITY_DN30688_c1_g1_i1	597.2	352
4442	Complete	SPC_TRINITY_DN27977_c0_g1_i8	1964.2	1106
44525	Complete	SPC_TRINITY_DN30009_c4_g1_i1	567.2	382
44616	Duplicated	SPC_TRINITY_DN29592_c1_g1_i1	573.2	399
44616	Duplicated	SPC_TRINITY_DN29592_c1_g2_i5	607.3	401
44616	Duplicated	SPC_TRINITY_DN29592_c1_g2_i6	593.5	388
44736	Duplicated	SPC_TRINITY_DN28660_c0_g1_i2	603.4	456
44736	Duplicated	SPC_TRINITY_DN28660_c0_g1_i4	607.9	456
4481	Duplicated	SPC_TRINITY_DN33726_c0_g2_i1	650.1	594
4481	Duplicated	SPC_TRINITY_DN33726_c0_g2_i10	611.4	566
44824	Complete	SPC_TRINITY_DN27914_c1_g1_i1	728.0	445
44925	Complete	SPC_TRINITY_DN27080_c1_g1_i1	396.9	276
4513	Complete	SPC_TRINITY_DN31808_c0_g1_i1	1106.4	633
45283	Complete	SPC_TRINITY_DN28194_c6_g1_i5	520.9	332
45303	Complete	SPC_TRINITY_DN21018_c0_g1_i4	389.8	318
45322	Duplicated	SPC_TRINITY_DN30914_c1_g2_i11	718.6	435
45322	Duplicated	SPC_TRINITY_DN30914_c1_g2_i2	811.2	495
45325	Duplicated	SPC_TRINITY_DN30114_c0_g4_i4	577.4	340
45325	Duplicated	SPC_TRINITY_DN30114_c0_g4_i6	582.3	341
45412	Complete	SPC_TRINITY_DN30267_c1_g4_i3	519.5	311
45446	Duplicated	SPC_TRINITY_DN25907_c5_g5_i1	476.1	436
45446	Duplicated	SPC_TRINITY_DN25907_c5_g5_i2	474.4	370
45466	Complete	SPC_TRINITY_DN25851_c0_g2_i3	522.4	365
45505	Complete	SPC_TRINITY_DN24048_c0_g1_i1	520.4	311
45630	Duplicated	SPC_TRINITY_DN25654_c0_g2_i1	572.1	372
45630	Duplicated	SPC_TRINITY_DN25654_c0_g2_i3	573.1	380
45722	Duplicated	SPC_TRINITY_DN32931_c1_g1_i2	689.5	341
45722	Duplicated	SPC_TRINITY_DN32931_c1_g1_i3	693.2	342
45730	Complete	SPC_TRINITY_DN27450_c1_g3_i4	618.4	347
45812	Complete	SPC_TRINITY_DN21492_c0_g1_i1	454.9	341
46100	Duplicated	SPC_TRINITY_DN26204_c0_g1_i1	708.2	395
46100	Duplicated	SPC_TRINITY_DN26204_c0_g1_i5	696.1	384
46102	Complete	SPC_TRINITY_DN29211_c0_g1_i1	615.7	343
46246	Duplicated	SPC_TRINITY_DN28954_c2_g4_i1	510.3	438
46246	Duplicated	SPC_TRINITY_DN28954_c2_g4_i2	541.1	439
46535	Complete	SPC_TRINITY_DN27959_c0_g1_i1	803.1	522
46569	Duplicated	SPC_TRINITY_DN24485_c0_g1_i1	282.5	176
46569	Duplicated	SPC_TRINITY_DN24485_c0_g2_i2	284.4	175
46826	Duplicated	SPC_TRINITY_DN27362_c0_g1_i4	736.9	379
46826	Duplicated	SPC_TRINITY_DN27362_c0_g1_i5	744.5	380
46988	Complete	SPC_TRINITY_DN31900_c0_g3_i6	764.4	374
47027	Duplicated	SPC_TRINITY_DN30848_c2_g1_i3	642.2	359
47027	Duplicated	SPC_TRINITY_DN30848_c2_g1_i5	677.5	351
47088	Complete	SPC_TRINITY_DN23540_c0_g1_i1	448.9	424
47353	Complete	SPC_TRINITY_DN27785_c0_g1_i1	524.0	343
47454	Complete	SPC_TRINITY_DN31356_c2_g1_i1	669.4	388
47590	Complete	SPC_TRINITY_DN31661_c2_g3_i1	619.7	327
47621	Duplicated	SPC_TRINITY_DN29018_c0_g1_i3	424.9	237
47621	Duplicated	SPC_TRINITY_DN29018_c0_g1_i5	445.3	288
47625	Complete	SPC_TRINITY_DN28752_c0_g1_i1	494.3	321
47636	Complete	SPC_TRINITY_DN27730_c0_g1_i2	731.6	358
47869	Duplicated	SPC_TRINITY_DN34171_c5_g2_i1	394.7	349
47869	Duplicated	SPC_TRINITY_DN34171_c5_g2_i5	410.2	323
47878	Complete	SPC_TRINITY_DN29047_c2_g1_i2	501.5	402
47939	Duplicated	SPC_TRINITY_DN20900_c0_g1_i1	589.5	355
47939	Duplicated	SPC_TRINITY_DN27995_c2_g1_i3	549.9	364
47939	Duplicated	SPC_TRINITY_DN27995_c2_g1_i4	546.3	365
47947	Complete	SPC_TRINITY_DN26157_c0_g1_i11	742.9	404
48102	Duplicated	SPC_TRINITY_DN29005_c1_g1_i10	527.5	376
48102	Duplicated	SPC_TRINITY_DN29005_c1_g1_i6	527.8	376
48311	Complete	SPC_TRINITY_DN30265_c0_g3_i5	525.2	294
48314	Complete	SPC_TRINITY_DN23647_c0_g1_i2	245.3	214
48322	Complete	SPC_TRINITY_DN27622_c0_g1_i3	785.9	418
48477	Duplicated	SPC_TRINITY_DN30782_c0_g5_i1	697.3	472
48477	Duplicated	SPC_TRINITY_DN30782_c0_g7_i1	716.9	465
48606	Duplicated	SPC_TRINITY_DN26844_c0_g1_i1	632.4	322
48606	Duplicated	SPC_TRINITY_DN26844_c0_g1_i2	630.6	322
48848	Complete	SPC_TRINITY_DN25326_c0_g1_i2	739.7	314
48896	Missing
49116	Complete	SPC_TRINITY_DN31971_c0_g2_i10	612.8	413
49284	Duplicated	SPC_TRINITY_DN24122_c2_g1_i3	496.1	307
49284	Duplicated	SPC_TRINITY_DN32752_c2_g3_i18	466.8	362
49284	Duplicated	SPC_TRINITY_DN32752_c2_g3_i9	474.7	381
49314	Complete	SPC_TRINITY_DN29123_c0_g3_i1	707.3	404
49398	Complete	SPC_TRINITY_DN28630_c0_g1_i3	676.4	402
49433	Complete	SPC_TRINITY_DN33655_c0_g2_i1	348.7	285
49464	Complete	SPC_TRINITY_DN28491_c0_g1_i8	303.4	185
49673	Duplicated	SPC_TRINITY_DN24976_c0_g2_i2	567.9	403
49673	Duplicated	SPC_TRINITY_DN24976_c0_g2_i3	560.0	403
49688	Complete	SPC_TRINITY_DN29983_c3_g2_i6	619.6	357
49698	Complete	SPC_TRINITY_DN27497_c2_g2_i1	635.4	303
49736	Duplicated	SPC_TRINITY_DN29319_c0_g1_i2	363.8	275
49736	Duplicated	SPC_TRINITY_DN29319_c0_g2_i1	369.5	261
49736	Duplicated	SPC_TRINITY_DN29319_c0_g2_i4	377.0	280
49822	Duplicated	SPC_TRINITY_DN27877_c0_g1_i1	676.3	329
49822	Duplicated	SPC_TRINITY_DN27877_c0_g1_i2	668.6	329
4983	Duplicated	SPC_TRINITY_DN31256_c0_g1_i1	1364.5	954
4983	Duplicated	SPC_TRINITY_DN31256_c0_g1_i2	1360.3	835
49873	Duplicated	SPC_TRINITY_DN27697_c2_g3_i1	529.9	431
49873	Duplicated	SPC_TRINITY_DN27697_c2_g3_i3	521.4	415
49906	Complete	SPC_TRINITY_DN34796_c1_g3_i9	602.6	329
49971	Duplicated	SPC_TRINITY_DN29759_c1_g1_i11	518.4	326
49971	Duplicated	SPC_TRINITY_DN29759_c1_g1_i2	525.4	327
50041	Complete	SPC_TRINITY_DN30930_c0_g1_i9	566.0	316
50163	Complete	SPC_TRINITY_DN27815_c3_g2_i5	669.2	369
50282	Duplicated	SPC_TRINITY_DN31383_c3_g1_i2	749.8	419
50282	Duplicated	SPC_TRINITY_DN31383_c3_g2_i2	731.3	364
50318	Duplicated	SPC_TRINITY_DN30414_c1_g1_i6	678.6	368
50318	Duplicated	SPC_TRINITY_DN30414_c1_g1_i7	715.6	369
50388	Fragmented	SPC_TRINITY_DN47152_c0_g1_i1	75.8	64
50534	Duplicated	SPC_TRINITY_DN28426_c3_g1_i1	691.1	424
50534	Duplicated	SPC_TRINITY_DN28426_c3_g2_i3	668.5	410
50554	Duplicated	SPC_TRINITY_DN28974_c0_g1_i8	601.8	346
50554	Duplicated	SPC_TRINITY_DN28974_c0_g1_i9	605.6	338
50583	Duplicated	SPC_TRINITY_DN31614_c1_g6_i1	374.2	466
50583	Duplicated	SPC_TRINITY_DN31614_c1_g6_i2	348.2	466
